,coilno,clean
9314,421181,1
9315,421182,1
9316,421183,1
9317,421184,1
9318,421185,1
9319,421186,1
9320,421187,1
9321,421188,1
9322,421189,1
9323,421190,1
9324,421191,1
9325,421192,1
9326,421193,1
9327,421194,1
9328,421195,1
9329,421196,1
9330,421197,1
9331,421198,1
9332,421199,1
9333,421200,1
9334,421201,1
9335,421202,1
9336,421203,1
9337,421204,1
9338,421205,1
9339,421206,1
9340,421207,1
9341,421208,1
9342,421209,1
9343,421210,1
9344,421211,1
9345,421212,1
9346,421213,1
9347,421214,1
9348,421215,1
9349,421216,1
9350,421217,1
9351,421218,1
9352,421219,1
9353,421220,1
9354,421221,1
9355,421222,1
9356,421223,1
9357,421224,1
9358,421225,1
9359,421226,1
9360,421227,1
9361,421228,1
9362,421229,1
9363,421230,1
9364,421231,1
9365,421232,1
9366,421233,1
9367,421234,1
9368,421235,1
9369,421236,1
9370,421237,1
9371,421238,1
9372,421239,1
9373,421240,1
9374,421241,1
9375,421242,1
9376,421243,1
9377,421244,1
9378,421245,1
9379,421247,1
9380,421248,1
9381,421249,1
9382,421250,1
9383,421251,1
9384,421252,1
9385,421253,1
9386,421254,1
9387,421255,1
9388,421256,1
9389,421257,1
9390,421258,1
9391,421259,1
9392,421260,1
9393,421261,1
9394,421262,1
9395,421263,1
9396,421264,1
9397,421265,1
9398,421266,1
9399,421267,1
9400,421268,1
9401,421269,1
9402,421270,1
9403,421271,1
9404,421272,1
9405,421273,1
9406,421274,1
9407,421275,1
9408,421276,1
9409,421277,1
9410,421278,1
9411,421279,1
9412,421280,1
9413,421281,1
9414,421282,1
9415,421283,1
9416,421284,1
9417,421285,1
9418,421286,1
9419,421287,1
9420,421288,1
9421,421289,1
9422,421290,1
9423,421291,1
9424,421292,1
9425,421293,1
9426,421294,1
9427,421295,1
9428,421296,1
9429,421297,1
9430,421298,1
9431,421299,1
9432,421300,1
9433,421301,1
9434,421302,1
9435,421303,1
9436,421304,1
9437,421305,1
9438,421306,1
9439,421307,1
9440,421308,1
9441,421309,1
9442,421311,1
9443,421312,1
9444,421313,1
9445,421314,1
9446,421315,1
9447,421316,1
9448,421317,1
9449,421318,1
9450,421319,1
9451,421320,1
9452,421321,1
9453,421322,1
9454,421323,1
9455,421324,1
9456,421325,1
9457,421326,1
9458,421327,1
9459,421328,1
9460,421329,1
9461,421330,1
9462,421331,1
9463,421332,1
9464,421333,1
9465,421334,1
9466,421335,1
9467,421336,1
9468,421337,1
9469,421338,1
9470,421339,1
9471,421340,1
9472,421341,1
9473,421342,1
9474,421343,1
9475,421344,1
9476,421345,1
9477,421346,1
9478,421347,1
9479,421348,1
9480,421349,1
9481,421350,1
9482,421351,1
9483,421352,1
9484,421353,1
9485,421354,1
9486,421355,1
9487,421356,1
9488,421357,1
9489,421358,1
9490,421360,1
9491,421361,1
9492,421362,1
9493,421363,1
9494,421364,1
9495,421365,1
9496,421366,1
9497,421367,1
9498,421368,1
9499,421369,1
9500,421370,1
9501,421371,1
9502,421372,1
9503,421373,1
9504,421374,1
9505,421375,1
9506,421376,1
9507,421377,1
9508,421378,1
9509,421379,1
9510,421380,1
9511,421381,1
9512,421382,1
9513,421383,1
9514,421384,1
9515,421385,1
9516,421386,1
9517,421387,1
9518,421388,1
9519,421389,1
9520,421390,1
9521,421391,1
9522,421392,1
9523,421393,1
9524,421394,1
9525,421395,1
9526,421396,1
9527,421397,1
9528,421398,1
9529,421399,1
9530,421400,1
9531,421401,1
9532,421402,1
9533,421403,1
9534,421404,1
9535,421405,1
9536,421406,1
9537,421407,1
9538,421408,1
9539,421410,1
9540,421411,1
9541,421412,1
9542,421413,1
9543,421414,1
9544,421415,1
9545,421416,1
9546,421417,1
9547,421418,1
9548,421419,1
9549,421420,1
9550,421421,1
9551,421422,1
9552,421423,1
9553,421424,1
9554,421425,1
9555,421426,1
9556,421427,1
9557,421428,1
9558,421429,1
9559,421430,1
9560,421431,1
9561,421432,1
9562,421433,1
9563,421434,1
9564,421435,1
9565,421436,1
9566,421437,1
9567,421438,1
9568,421439,1
9569,421440,1
9570,421441,1
9571,421442,1
9572,421443,1
9573,421444,1
9574,421445,1
9575,421446,1
9576,421447,1
9577,421448,1
9578,421449,1
9579,421450,1
9580,421451,1
9581,421452,1
9582,421453,1
9583,421454,1
9584,421455,1
9585,421456,1
9586,421457,1
9587,421458,1
9588,421459,1
9589,421460,1
9590,421813,1
9591,421461,1
9592,421462,1
9593,421463,1
9594,421464,1
9595,421465,1
9596,421466,1
9597,421467,1
9598,421468,1
9599,421469,1
9600,421470,1
9601,421471,1
9602,421472,1
9603,421473,1
9604,421474,1
9605,421475,1
9606,421476,1
9607,421477,1
9608,421478,1
9609,421479,0
9610,421480,1
9611,421481,1
9612,421482,1
9613,421483,1
9614,421484,1
9615,421485,1
9616,421486,1
9617,421487,1
9618,421488,1
9619,421489,1
9620,421490,1
9621,421491,1
9622,421492,1
9623,421493,1
9624,421494,1
9625,421495,1
9626,421496,1
9627,421497,0
9628,421498,1
9629,421499,1
9630,421500,1
9631,421501,1
9632,421502,1
9633,421503,1
9634,421504,1
9635,421505,1
9636,421506,1
9637,421507,1
9638,421508,1
9639,421509,1
9640,421510,1
9641,421511,1
9642,421512,1
9643,421513,1
9644,421514,1
9645,421515,1
9646,421517,1
9647,421518,1
9648,421519,1
9649,421520,1
9650,421521,1
9651,421522,1
9652,421523,1
9653,421524,1
9654,421525,1
9655,421526,1
9656,421527,1
9657,421528,1
9658,421529,1
9659,421532,1
9660,421533,1
9661,421534,1
9662,421535,1
9663,421536,1
9664,421537,1
9665,421538,1
9666,421539,1
9667,421540,1
9668,421541,1
9669,421542,1
9670,421815,1
9671,421816,1
9672,421817,1
9673,421818,1
9674,421820,1
9675,421821,1
9676,421822,1
9677,421823,1
9678,421824,1
9679,421825,1
9680,421826,1
9681,421827,1
9682,421828,1
9683,421829,1
9684,421830,1
9685,421831,1
9686,421832,1
9687,421833,1
9688,421834,1
9689,421835,1
9690,421836,1
9691,421837,1
9692,421838,1
9693,421839,1
9694,421840,1
9695,421841,1
9696,421842,1
9697,421843,1
9698,421844,1
9699,421845,1
9700,421846,1
9701,421847,1
9702,421848,1
9703,421849,1
9704,421850,1
9705,421851,1
9706,421852,1
9707,421853,1
9708,421854,1
9709,421855,1
9710,421856,1
9711,421857,1
9712,421858,1
9713,421859,1
9714,421860,1
9715,421861,1
9716,421862,1
9717,421863,1
9718,421864,1
9719,421865,1
9720,421866,1
9721,421867,1
9722,421868,1
9723,421869,1
9724,421870,1
9725,421871,1
9726,421872,1
9727,421873,1
9728,421874,1
9729,421875,1
9730,421876,1
9731,421877,1
9732,421878,1
9733,421879,1
9734,421880,1
9735,421881,1
9736,421882,1
9737,421883,1
9738,421884,1
9739,421885,1
9740,421886,1
9741,421887,1
9742,421888,1
9743,421889,1
9744,421890,1
9745,421893,1
9746,421894,1
9747,421895,1
9748,421896,1
9749,421897,1
9750,421898,0
9751,421899,1
9752,421900,1
9753,421901,1
9754,421902,1
9755,421903,1
9756,421904,1
9757,421905,1
9758,421906,1
9759,421907,1
9760,421908,1
9761,421909,1
9762,421910,1
9763,421911,1
9764,421912,1
9765,421913,1
9766,421914,1
9767,421915,1
9768,421916,1
9769,421917,1
9770,421918,1
9771,421919,1
9772,421921,1
9773,421922,1
9774,421923,1
9775,421924,1
9776,421925,1
9777,421926,1
9778,421927,1
9779,421928,1
9780,421929,1
9781,421930,1
9782,421931,1
9783,421932,1
9784,421933,1
9785,421934,1
9786,421935,1
9787,421936,1
9788,421937,1
9789,421938,1
9790,421939,1
9791,421940,1
9792,421941,1
9793,421942,1
9794,421943,1
9795,421944,1
9796,421945,1
9797,421946,1
9798,421947,1
9799,421948,1
9800,421949,1
9801,421950,1
9802,421951,1
9803,421952,1
9804,421953,1
9805,421954,1
9806,421955,1
9807,421956,1
9808,421957,1
9809,421958,1
9810,421959,1
9811,421960,1
9812,421961,1
9813,421963,1
9814,421964,1
9815,421966,1
9816,421967,1
9817,421969,1
9818,421970,1
9819,421971,1
9820,421972,1
9821,421973,1
9822,421974,1
9823,421975,1
9824,421976,1
9825,421977,1
9826,421978,1
9827,421979,1
9828,421980,1
9829,421981,1
9830,421982,1
9831,421983,1
9832,421984,1
9833,421985,1
9834,421986,1
9835,421987,1
9836,421988,1
9837,421989,1
9838,421990,1
9839,421991,1
9840,421992,1
9841,421993,1
9842,421994,1
9843,421995,1
9844,421996,1
9845,421997,1
9846,421998,1
9847,421999,1
9848,422000,1
9849,422001,1
9850,422002,1
9851,422003,1
9852,422004,1
9853,422005,1
9854,422006,1
9855,422007,1
9856,422008,1
9857,422009,1
9858,422010,1
9859,422011,1
9860,422012,1
9861,422013,1
9862,422014,1
9863,422015,1
9864,422016,1
9865,422017,1
9866,422018,1
9867,422019,1
9868,422020,1
9869,422021,1
9870,422022,0
9871,422023,1
9872,422024,1
9873,422025,1
9874,422026,1
9875,422027,1
9876,422028,1
9877,422029,1
9878,422030,1
9879,422031,1
9880,422032,1
9881,422033,1
9882,430001,1
9883,430002,1
9884,430003,1
9885,430004,1
9886,430005,1
9887,430006,1
9888,430007,1
9889,430008,1
9890,430009,1
9891,430010,1
9892,430011,1
9893,430012,1
9894,430013,1
9895,430014,1
9896,430015,1
9897,430016,1
9898,430017,1
9899,430018,1
9900,430019,1
9901,430020,1
9902,430021,1
9903,430022,1
9904,430023,1
9905,430024,1
9906,430025,1
9907,430026,1
9908,430027,1
9909,430028,1
9910,430029,1
9911,430030,1
9912,430031,1
9913,430032,1
9914,430033,1
9915,430034,1
9916,430035,1
9917,430036,1
9918,430037,1
9919,430038,1
9920,430039,1
9921,430040,1
9922,430041,1
9923,430042,1
9924,430043,1
9925,430044,1
9926,430045,1
9927,430046,1
9928,430047,1
9929,430048,1
9930,430049,1
9931,430050,1
9932,430051,1
9933,430052,1
9934,430054,1
9935,430055,1
9936,430056,1
9937,430057,1
9938,430058,1
9939,421544,1
9940,421545,1
9941,421547,1
9942,421548,1
9943,421550,1
9944,421551,1
9945,421553,1
9946,421554,1
9947,421556,1
9948,421557,1
9949,421559,1
9950,421560,1
9951,421562,1
9952,421563,1
9953,421565,1
9954,421566,1
9955,421568,1
9956,421569,1
9957,421571,1
9958,421572,1
9959,421574,1
9960,421575,1
9961,421576,1
9962,421578,1
9963,421579,1
9964,421581,1
9965,421582,1
9966,421584,1
9967,421585,1
9968,421586,1
9969,421588,1
9970,421589,1
9971,421590,1
9972,421592,1
9973,421593,1
9974,421595,1
9975,421596,1
9976,421597,1
9977,421599,1
9978,421600,1
9979,421602,1
9980,421603,1
9981,421605,1
9982,421606,1
9983,421608,1
9984,421609,1
9985,421611,1
9986,421613,1
9987,421614,1
9988,421615,1
9989,421617,1
9990,421619,1
9991,421620,1
9992,421622,1
9993,421623,1
9994,421625,1
9995,421626,1
9996,421628,1
9997,421629,1
9998,421631,1
9999,421632,1
10000,421633,1
10001,421635,1
10002,421636,1
10003,421638,1
10004,421639,1
10005,421641,1
10006,421642,1
10007,421644,1
10008,421645,1
10009,421647,1
10010,421649,1
10011,421650,1
10012,421652,1
10013,421653,1
10014,421654,1
10015,421656,1
10016,421657,1
10017,421659,1
10018,421660,1
10019,421662,1
10020,421663,1
10021,421665,1
10022,421666,1
10023,421668,1
10024,421669,1
10025,421671,1
10026,421672,1
10027,421674,1
10028,421675,1
10029,421676,1
10030,421677,1
10031,421678,1
10032,421679,1
10033,421680,1
10034,421681,1
10035,421682,1
10036,421683,1
10037,421684,1
10038,421685,1
10039,421686,1
10040,421687,1
10041,421688,1
10042,421689,1
10043,421690,1
10044,421691,1
10045,421692,1
10046,421693,1
10047,421695,1
10048,421696,1
10049,421697,1
10050,421698,1
10051,421699,1
10052,421701,1
10053,421702,1
10054,421704,1
10055,421705,1
10056,421707,1
10057,421708,1
10058,421710,1
10059,421711,1
10060,421713,1
10061,421714,1
10062,421716,1
10063,421717,1
10064,421719,1
10065,421720,1
10066,421722,1
10067,421723,1
10068,421726,1
10069,421727,1
10070,421729,1
10071,421730,1
10072,421732,1
10073,421733,1
10074,421735,1
10075,421736,1
10076,421738,1
10077,421739,1
10078,421741,1
10079,421742,1
10080,421743,1
10081,421744,1
10082,421746,1
10083,421747,1
10084,421748,1
10085,421750,1
10086,421752,1
10087,421753,1
10088,421754,1
10089,421755,1
10090,421756,1
10091,421757,1
10092,421758,1
10093,421759,1
10094,421761,1
10095,421762,1
10096,421764,1
10097,421768,1
10098,421769,1
10099,421770,1
10100,421771,1
10101,421772,1
10102,421773,1
10103,421774,1
10104,421775,1
10105,421777,1
10106,421781,1
10107,421784,1
10108,421785,1
10109,421787,1
10110,421788,1
10111,421790,1
10112,421792,1
10113,421793,1
10114,421794,1
10115,421796,1
10116,421797,1
10117,421799,1
10118,421800,1
10119,421801,1
10120,421806,1
10121,421807,1
10122,421808,1
10123,421809,1
10124,421810,1
10125,421811,1
10126,421812,1
10127,430204,1
10128,430205,1
10129,430206,1
10130,430207,1
10131,430208,1
10132,430209,1
10133,430210,1
10134,430211,1
10135,430212,1
10136,430213,1
10137,430214,1
10138,430215,1
10139,430216,0
10140,430217,1
10141,430218,1
10142,430219,1
10143,430220,1
10144,430221,1
10145,430222,1
10146,430224,1
10147,430225,1
10148,430227,1
10149,430234,1
10150,430235,1
10151,430237,1
10152,430238,1
10153,430239,1
10154,430240,1
10155,430242,1
10156,430243,1
10157,430244,1
10158,430245,1
10159,430246,1
10160,430247,1
10161,430248,1
10162,430249,1
10163,430250,1
10164,430252,1
10165,430253,1
10166,430254,1
10167,430255,1
10168,430256,1
10169,430257,1
10170,430258,1
10171,430259,1
10172,430260,1
10173,430261,1
10174,430262,1
10175,430263,1
10176,430264,1
10177,430265,1
10178,430266,1
10179,430267,1
10180,430268,1
10181,430269,1
10182,430271,1
10183,430272,1
10184,430273,1
10185,430274,1
10186,430275,1
10187,430276,1
10188,430277,1
10189,430278,1
10190,430279,1
10191,430280,1
10192,430281,1
10193,430282,1
10194,430283,1
10195,430285,1
10196,430286,1
10197,430287,1
10198,430288,1
10199,430289,1
10200,430290,1
10201,430291,1
10202,430292,1
10203,430293,1
10204,430294,1
10205,430295,1
10206,430296,1
10207,430297,1
10208,430298,1
10209,430299,1
10210,430300,1
10211,430301,1
10212,430302,1
10213,430303,1
10214,430304,1
10215,430306,1
10216,430307,1
10217,430308,1
10218,430309,1
10219,430310,1
10220,430311,1
10221,430312,1
10222,430313,1
10223,430314,1
10224,430315,1
10225,430316,1
10226,430317,1
10227,430318,1
10228,430319,1
10229,430320,1
10230,430321,1
10231,430322,1
10232,430323,1
10233,430324,1
10234,430325,1
10235,430326,1
10236,430327,1
10237,430328,1
10238,430329,1
10239,430330,1
10240,430331,1
10241,430332,1
10242,430333,1
10243,430334,1
10244,430335,1
10245,430336,1
10246,430337,1
10247,430338,1
10248,430339,1
10249,430340,1
10250,430341,1
10251,430342,1
10252,430343,1
10253,430344,1
10254,430345,1
10255,430346,1
10256,430347,1
10257,430348,1
10258,430349,1
10259,430350,1
10260,430351,1
10261,430352,1
10262,430353,1
10263,430354,1
10264,430355,1
10265,430356,1
10266,430357,1
10267,430358,1
10268,430359,1
10269,430360,1
10270,430361,1
10271,430362,1
10272,430363,1
10273,430364,1
10274,430365,1
10275,430366,1
10276,430367,1
10277,430368,1
10278,430369,1
10279,430370,1
10280,430371,1
10281,430372,1
10282,430373,1
10283,430374,1
10284,430375,1
10285,430376,1
10286,430377,1
10287,430378,1
10288,430379,1
10289,430380,1
10290,430381,1
10291,430382,1
10292,430383,1
10293,430384,1
10294,430385,1
10295,430386,1
10296,430387,1
10297,430388,1
10298,430389,1
10299,430390,1
10300,430391,1
10301,430392,1
10302,430393,1
10303,430394,1
10304,430395,1
10305,430396,1
10306,430397,1
10307,430398,1
10308,430399,1
10309,430400,1
10310,430401,1
10311,430402,1
10312,430403,1
10313,430404,1
10314,430405,1
10315,430406,1
10316,430407,1
10317,430408,1
10318,430409,1
10319,430410,1
10320,430411,1
10321,430412,1
10322,430413,1
10323,430414,1
10324,430415,1
10325,430416,1
10326,430417,1
10327,430418,1
10328,430419,1
10329,430422,1
10330,430423,1
10331,430424,1
10332,430425,1
10333,430426,1
10334,430428,1
10335,430429,1
10336,430430,1
10337,430431,1
10338,430432,1
10339,430433,1
10340,430434,1
10341,430435,1
10342,430437,1
10343,430438,1
10344,430439,1
10345,430440,1
10346,430441,1
10347,430442,1
10348,430443,1
10349,430444,1
10350,430445,1
10351,430446,1
10352,430447,1
10353,430448,1
10354,430449,1
10355,430450,1
10356,430451,1
10357,430452,1
10358,430453,1
10359,430454,1
10360,430455,1
10361,430456,1
10362,430457,1
10363,430458,1
10364,430459,1
10365,430460,1
10366,430461,1
10367,430462,1
10368,430463,1
10369,430464,1
10370,430465,1
10371,430466,1
10372,430467,1
10373,430468,1
10374,430471,1
10375,430472,1
10376,430473,1
10377,430474,1
10378,430475,1
10379,430476,1
10380,430477,1
10381,430479,1
10382,430480,1
10383,430481,1
10384,430482,1
10385,430483,1
10386,430484,1
10387,430485,1
10388,430486,1
10389,430487,1
10390,430488,1
10391,430489,1
10392,430490,1
10393,430491,1
10394,430492,1
10395,430493,1
10396,430494,1
10397,430495,1
10398,430496,1
10399,430497,1
10400,430498,1
10401,430499,1
10402,430500,1
10403,430501,1
10404,430502,1
10405,430503,1
10406,430504,1
10407,430505,1
10408,430506,1
10409,430507,1
10410,430508,1
10411,430509,1
10412,430510,1
10413,430511,1
10414,430512,1
10415,430513,1
10416,430514,1
10417,430515,1
10418,430516,1
10419,430517,1
10420,430518,1
10421,430519,1
10422,430520,1
10423,430521,1
10424,430522,1
10425,430523,1
10426,430524,1
10427,430525,1
10428,430526,1
10429,430527,1
10430,430528,1
10431,430529,1
10432,430530,1
10433,430531,1
10434,430532,1
10435,430533,1
10436,430534,1
10437,430535,1
10438,430536,1
10439,430537,1
10440,430539,1
10441,430540,1
10442,430541,1
10443,430542,1
10444,430543,1
10445,430544,1
10446,430545,1
10447,430546,1
10448,430547,1
10449,430548,1
10450,430549,1
10451,430550,1
10452,430551,1
10453,430552,1
10454,430553,1
10455,430554,1
10456,430555,1
10457,430556,1
10458,430557,1
10459,430558,1
10460,430559,1
10461,430560,1
10462,430561,1
10463,430562,1
10464,430563,1
10465,430564,1
10466,430565,1
10467,430566,1
10468,430568,1
10469,430569,1
10470,430570,1
10471,430571,1
10472,430572,1
10473,430573,1
10474,430574,1
10475,430575,1
10476,430576,1
10477,430577,1
10478,430578,1
10479,430579,1
10480,430580,1
10481,430581,1
10482,430582,1
10483,430583,1
10484,430584,1
10485,430585,1
10486,430586,1
10487,430587,1
10488,430588,1
10489,430589,1
10490,430590,1
10491,430592,1
10492,430593,1
10493,430594,1
10494,430595,1
10495,430596,1
10496,430597,1
10497,430598,1
10498,430599,1
10499,430600,1
10500,430601,1
10501,430602,1
10502,430603,1
10503,430604,1
10504,430605,1
10505,430606,1
10506,430607,1
10507,430608,1
10508,430609,1
10509,430610,1
10510,430611,1
10511,430612,1
10512,430613,1
10513,430614,1
10514,430616,1
10515,430618,1
10516,430620,1
10517,430621,1
10518,430622,1
10519,430623,1
10520,430624,1
10521,430625,1
10522,430626,1
10523,430627,1
10524,430628,1
10525,430629,1
10526,430630,1
10527,430631,1
10528,430632,1
10529,430633,1
10530,430634,1
10531,430635,1
10532,430636,1
10533,430637,1
10534,430639,1
10535,430640,1
10536,430641,1
10537,430642,1
10538,430643,1
10539,430644,1
10540,430645,1
10541,430646,1
10542,430647,1
10543,430648,1
10544,430649,1
10545,430650,1
10546,430651,1
10547,430652,1
10548,430653,1
10549,430654,1
10550,430655,1
10551,430656,1
10552,430657,1
10553,430658,1
10554,430659,1
10555,430660,1
10556,430661,1
10557,430662,1
10558,430663,1
10559,430664,1
10560,430665,1
10561,430666,1
10562,430667,1
10563,430668,1
10564,430669,1
10565,430670,1
10566,430671,1
10567,430672,1
10568,430673,1
10569,430674,1
10570,430675,1
10571,430676,1
10572,430677,1
10573,430678,1
10574,430679,1
10575,430680,1
10576,430681,1
10577,430682,1
10578,430683,1
10579,430896,1
10580,430897,1
10581,430898,1
10582,430899,1
10583,430900,1
10584,430901,1
10585,430902,1
10586,430903,1
10587,430904,1
10588,430905,1
10589,430906,1
10590,430907,1
10591,430908,1
10592,430909,1
10593,430910,1
10594,430911,1
10595,430912,1
10596,430913,1
10597,430914,1
10598,430915,1
10599,430917,1
10600,430918,1
10601,430919,1
10602,430920,1
10603,430921,1
10604,430922,1
10605,430923,1
10606,430924,1
10607,430925,1
10608,430926,1
10609,430927,1
10610,430928,1
10611,430929,1
10612,430930,1
10613,430931,1
10614,430932,1
10615,431039,1
10616,431040,1
10617,431041,1
10618,431042,1
10619,431043,1
10620,431044,1
10621,431045,1
10622,431046,1
10623,431047,1
10624,431048,1
10625,431049,1
10626,431050,1
10627,431051,1
10628,431052,1
10629,431053,1
10630,431054,1
10631,431055,1
10632,431056,1
10633,431057,1
10634,431058,1
10635,431059,1
10636,431060,1
10637,431061,1
10638,431062,1
10639,431063,1
10640,431064,1
10641,431065,1
10642,431066,1
10643,431067,1
10644,431068,1
10645,431069,1
10646,431070,1
10647,431071,1
10648,431072,1
10649,431073,1
10650,431074,1
10651,431075,1
10652,431076,1
10653,431077,1
10654,431078,1
10655,431079,1
10656,431080,1
10657,431081,1
10658,431082,1
10659,431083,1
10660,431084,1
10661,431085,1
10662,431086,1
10663,431087,1
10664,431088,1
10665,431089,1
10666,431090,1
10667,431091,1
10668,431092,1
10669,431093,1
10670,431094,1
10671,431095,1
10672,431096,1
10673,431097,1
10674,431098,1
10675,431099,1
10676,431100,1
10677,430933,1
10678,430934,1
10679,430936,1
10680,430937,1
10681,430938,1
10682,430939,1
10683,430940,1
10684,430941,1
10685,430942,1
10686,430943,1
10687,430944,1
10688,430945,1
10689,430946,1
10690,430947,1
10691,430948,1
10692,430949,1
10693,430950,1
10694,430951,1
10695,430952,1
10696,430953,1
10697,430954,1
10698,430955,1
10699,430956,1
10700,430957,1
10701,430958,1
10702,430959,1
10703,430960,1
10704,430961,1
10705,430962,1
10706,430963,1
10707,430964,1
10708,430965,1
10709,430966,1
10710,430967,1
10711,430968,1
10712,430969,1
10713,430970,1
10714,430971,1
10715,430972,1
10716,430973,1
10717,430975,1
10718,430977,1
10719,430978,1
10720,430979,1
10721,430980,1
10722,430981,1
10723,430983,1
10724,431101,1
10725,431102,1
10726,431103,1
10727,431104,1
